"Sensor.ID","Latitude","Longitude","Buffer","TreeCanopy_pct","GrassShrubs_pct","BareSoil_pct","Water_pct","Buildings_pct","Roads_pct","OtherImp_pct","Railroads_pct","Building_mean","Building_median","BuildingAge_mean","BuildingAge_median","BuildingLow_pct","BuildingMedium_pct","BuildingTall_pct"
"Bx-MT_05",40.80783867,-73.91555694,250,17.3518,8.167,0,0,29.0009,11.7712,33.7091,0,44.4744559223529,34.25,1968,2000,2.94117647058824,52.9411764705882,44.1176470588235
"Bx-MT_18",40.80899783,-73.91051146,250,28.4412,8.1691,6.3574,0,22.2074,15.031,19.6667,0.1272,33.4468373313044,33,1978,1999,13.0434782608696,73.9130434782609,13.0434782608696
"Bx-MT_26",40.80918,-73.9121,250,20.0152,24.4625,2.5867,0,10.8908,14.0135,28.0313,0,36.5665625,33.805,1982,1999,3.125,78.125,18.75
"Bx-MT_28",40.80370703,-73.91163496,250,6.4115,1.9652,0,0,29.2528,26.933,35.4375,0,33.5686956521739,27.05,1928,1928,21.7391304347826,56.5217391304348,21.7391304347826
"Bx-MT_34",40.809725,-73.90846,250,4.8303,2.436,0,0,38.2358,22.5341,31.9638,0,23.8602702702703,22.94,1922,1920,35.1351351351351,45.945945945946,18.9189189189189
"M-CH_18",40.80808,-73.941164,250,22.1094,3.5968,0,0,38.4348,13.4886,22.3704,0,54.3283299186154,49.89,1916,1909,0,3.07692307692308,96.9230769230769
"M-CH_24",40.80803605,-73.94097634,250,23.4045,3.1516,0,0,37.497,13.3414,22.6055,0,55.1458038235938,50.585,1916,1909,0,1.5625,98.4375
"M-EH_11",40.79128901,-73.94687838,250,16.4817,1.6941,0,0,35.9139,16.6336,29.2767,0,54.767989353,50.093451765,1915,1910,2,0,98
"M-EH_32",40.78923018,-73.93890713,250,40.4929,1.4176,0,0,19.991,11.9182,26.1803,0,142.66038691,174.555,1964,1960,66.6666666666667,16.6666666666667,16.6666666666667
"NYCHA-BR_01",40.66454637,-73.9056737,250,28.7119,8.9145,0,0,18.5793,20.7446,23.0497,0,70.0277777777778,64.35,1954,1958,22.2222222222222,44.4444444444444,33.3333333333333
"NYCHA-BR_02",40.66276204,-73.90853126,250,15.0505,6.0261,0,0,23.8677,10.4651,38.239,6.3516,51.9769437682353,46.64,1957,1942,17.6470588235294,41.1764705882353,41.1764705882353
"NYCHA-BR_03",40.66444202,-73.90643687,250,40.1732,13.957,0,0,15.5566,13.8375,16.4757,0,83.6957142857143,64.35,1963,1975,28.5714285714286,14.2857142857143,57.1428571428571
"NYCHA-BR_04",40.66342701,-73.90629547,250,40.5537,8.8899,0,0,12.7507,4.8507,26.4813,6.4737,111.284801596667,156.215,1946,1954,83.3333333333333,16.6666666666667,0
"NYCHA-BR_05",40.66399424,-73.90604686,250,35.2648,11.1397,0,0,15.3006,19.6851,18.6098,0,108.092857142857,155.45,1948,1954,57.1428571428571,28.5714285714286,14.2857142857143
"NYCHA-BR_06",40.66343414,-73.9063642,250,40.6216,9.4851,0,0,12.8767,3.388,27.1753,6.4533,111.284801596667,156.215,1946,1954,83.3333333333333,16.6666666666667,0
"NYCHA-BR_07",40.66341976,-73.90693836,250,39.9271,13.3055,0,0,10.8134,2.7511,27.3155,5.8874,151.836666666667,156.215,1954,1954,100,0,0
"NYCHA-BR_08",40.6638469,-73.90830763,250,29.4354,13.0036,0,0,12.991,12.5503,32.0197,0,84.276,58.205,1964,1954,50,0,50
"NYCHA-BR_09",40.66371423,-73.9085336,250,23.8338,9.741,0,0,15.2185,16.8803,34.3264,0,81.435,56.435,1960,1954,50,10,40
"NYCHA-BR_10",40.66275263,-73.90814401,250,19.1295,8.8196,0,0,18.3576,9.5596,37.5423,6.5914,55.780804406,23.41,1956,1954,30,50,20
"NYCHA-BR_11",40.66322811,-73.90718546,250,35.8564,13.2025,0,0,12.4217,6.1808,25.518,6.8206,123.532,140.17,1958,1954,80,20,0
"NYCHA-BR_13",40.6640741,-73.90632715,250,40.5368,12.6214,0,0,14.0427,14.5534,18.2457,0,105.3725,110.58,1959,1954,50,12.5,37.5
"NYCHA-BR_14",40.66377947,-73.90645925,250,44.0514,14.3634,0,0,15.3628,3.3874,22.8003,0.0347,131.074,156.98,1949,1954,80,20,0
"NYCHA-BR_15",40.66339369,-73.90754378,250,37.4962,14.9589,0,0,12.3812,2.1283,28.4859,4.5495,146.113333333333,140.5,1954,1954,100,0,0
"NYCHA-EH_01",40.7916848,-73.95003542,250,54.9765,5.5526,0,0,8.7126,13.0234,15.5116,2.2233,124.368,150.67,1954,1954,60,0,40
"NYCHA-EH_02",40.79205444,-73.94901652,250,42.7227,7.6099,0.3105,0,8.0128,14.8317,14.2501,12.2623,149.845,163.655,1966,1954,50,16.6666666666667,33.3333333333333
"NYCHA-EH_03",40.79045153,-73.95114586,250,47.1318,3.723,0,0,18.5921,15.2157,15.1348,0.2026,137.403415071429,149.05162996,1964,1954,57.1428571428571,14.2857142857143,28.5714285714286
"NYCHA-EH_04",40.79056018,-73.95088065,250,50.1932,4.2683,0,0,12.7781,15.53,15.2529,1.9775,128.042006285,147.5699698,1959,1954,50,33.3333333333333,16.6666666666667
"NYCHA-EH_05",40.78953238,-73.95190123,250,45.2654,5.0703,0,0,19.0999,13.8012,16.7632,0,135.955591563333,133.9,1962,1963,55.5555555555556,11.1111111111111,33.3333333333333
"NYCHA-EH_06",40.78996188,-73.95153411,250,55.8089,4.3203,0,0,15.3787,11.1014,13.3129,0.0778,138.07116941125,148.89581498,1964,1954,62.5,12.5,25
"NYCHA-EH_07",40.79351968,-73.94935305,250,23.9198,1.7375,0,0,34.3997,21.8689,18.0741,0,120.01,144,1942,1954,44.4444444444444,11.1111111111111,44.4444444444444
"NYCHA-EH_08",40.7900852,-73.95133135,250,53.9654,3.9978,0,0,15.4075,11.2898,14.5682,0.7713,136.480557928571,148.74,1964,1954,57.1428571428571,14.2857142857143,28.5714285714286
"NYCHA-EH_09",40.79105414,-73.94955497,250,38.7213,4.5197,0.6595,0,13.154,14.9266,14.4776,13.5413,99.8863213366667,67.82123045,1941,1910,26.6666666666667,13.3333333333333,60
"NYCHA-EH_10",40.78922236,-73.95185295,250,39.3661,5.2892,0,0,19.236,15.7273,18.3359,2.0455,161.045591563333,148.74,1965,1963,44.4444444444444,22.2222222222222,33.3333333333333
"NYCHA-EH_11",40.79229555,-73.95003517,250,42.1798,4.035,0,0,13.229,17.384,23.1722,0,85.4411764705882,72.9,1937,1920,17.6470588235294,0,82.3529411764706
"NYCHA-EH_12",40.79150559,-73.95079139,250,41.9111,4.0341,0,0,13.541,16.8748,23.639,0,127.569848603333,125.88,1955,1954,50,33.3333333333333,16.6666666666667
"Bk-EF_09",40.65279339,-73.94543415,250,21.1567,4.065,0,0,30.0996,17.7228,26.9559,0,24.4554861359701,24.18,1921,1920,16.4179104477612,65.6716417910448,17.910447761194
"Bk-EF_10",40.65312165,-73.94269671,250,11.9317,2.7041,0,0,30.9872,17.798,36.579,0,21.1297691556311,22.91,1924,1920,30.0970873786408,60.1941747572816,9.70873786407767
"Bk-EF_11",40.65224,-73.9469,250,19.5103,7.3903,0,0,28.7227,18.6221,25.7546,0,27.7207196248,26.17,1917,1910,18.6666666666667,74.6666666666667,6.66666666666667
"Bk-EF_12",40.653152,-73.942558,250,11.6576,2.7584,0,0,31.3768,17.7209,36.4863,0,21.6803703963441,23.72,1925,1920,24.7311827956989,62.3655913978495,12.9032258064516
"Bk-EF_13",40.649445,-73.949319,250,11.8302,3.7722,0,0,30.9402,19.8613,33.5961,0,30.5319030664706,29.11799494,1931,1925,2.94117647058824,77.9411764705882,19.1176470588235
"Bk-EF_15",40.64984064,-73.94761578,250,17.9002,1.6728,0,0,42.6472,5.2302,32.5496,0,24.4928362666667,26.01,1922,1920,20.952380952381,67.6190476190476,11.4285714285714
"Bk-EF_16",40.65088128,-73.94927738,250,7.9077,1.1527,0,0,40.8015,21.0133,29.1248,0,30.0234079527273,30.57,1927,1930,7.95454545454545,82.9545454545455,9.09090909090909
"Bk-EF_17",40.65176939,-73.94914407,250,10.5178,1.89,0,0,41.8254,16.6411,29.1257,0,33.6020659802899,33.82,1924,1930,7.2463768115942,73.9130434782609,18.8405797101449
"Bk-EF_18",40.648891,-73.951522,250,9.8314,3.3076,0,0,25.5434,14.4584,46.8592,0,33.5952013222917,30.31,1941,1910,8.33333333333333,68.75,22.9166666666667
"Bk-EF_19",40.64869836,-73.94552128,250,14.0098,2.7061,0,0,38.148,15.2793,29.8568,0,30.3617469915385,27.48,1922,1920,10.2564102564103,69.2307692307692,20.5128205128205
"Bk-EF_20",40.64995585,-73.94459138,250,17.9765,7.49,0,0,34.5189,9.6207,30.3939,0,22.8897974611017,24.89,1912,1910,22.8813559322034,72.0338983050847,5.08474576271187
"Bk-EF_21",40.64848868,-73.94342851,250,23.4613,27.2273,0,0,20.7259,7.9854,20.6001,0,28.4223076923077,29,1970,1962.5,46.1538461538462,38.4615384615385,15.3846153846154
"Bk-EF_22",40.64737,-73.9454,250,11.0063,2.7957,0,0,37.4631,16.9949,31.74,0,26.4799180195522,25.88,1939,1931,16.4179104477612,74.6268656716418,8.95522388059701
"Bk-EF_23",40.64741,-73.9482,250,10.6286,2.9474,0,0,41.9913,15.3531,29.0796,0,23.063922330404,24.12,1916,1920,15.1515151515152,73.7373737373737,11.1111111111111
"Bk-EF_24",40.64861313,-73.94457516,250,21.4063,3.1799,0,0,44.6601,10.8793,19.8744,0,33.6630642793103,31,1949,1931,17.2413793103448,65.5172413793103,17.2413793103448
"Bk-EF_25",40.65045429,-73.94558261,250,17.1765,1.9903,0,0,38.1653,15.7014,26.9665,0,25.2846827360952,26.2,1916,1910,18.0952380952381,79.047619047619,2.85714285714286
"Bk-EF_26",40.648527,-73.949243,250,12.1822,2.8518,0,0,32.3197,19.4233,33.223,0,30.0777890316923,28.71,1934,1920,9.23076923076923,76.9230769230769,13.8461538461538
"Bk-EF_27",40.64889194,-73.94751593,250,18.5302,3.6614,0,0,38.967,12.6503,26.1911,0,26.3948566471591,26.87,1916,1910,9.09090909090909,85.2272727272727,5.68181818181818
"Bk-EF_28",40.65007,-73.9465,250,15.6244,1.9919,0,0,40.3509,9.9747,32.0581,0,26.5972911056034,26.7,1919,1915,14.6551724137931,78.448275862069,6.89655172413793
"Bk-EF_29",40.64961763,-73.94840363,250,17.2759,2.7919,0,0,38.1785,11.7537,30,0,26.2549814290323,26.03,1924,1920,12.9032258064516,69.8924731182796,17.2043010752688
"NYCHA-EH_13",40.79129403,-73.94945053,250,40.2788,4.7543,0.9952,0,10.6227,15.2144,14.7474,13.3872,109.244147031,69.00337626,1948,1954,30,20,50
"NYCHA-EH_14",40.79284578,-73.94907628,250,45.9696,5.771,0,0,11.9361,14.674,17.9332,3.7161,102.197142857143,72.06,1953,1954,42.8571428571429,0,57.1428571428571
"NYCHA-EH_15",40.79257823,-73.94881401,250,47.3076,5.7019,0,0,9.0055,13.2431,14.8962,9.8457,130.076,150.47,1958,1954,80,0,20
"Bk-EF_30",40.64687652,-73.94615437,250,10.0572,3.0442,0,0,37.8715,19.6889,29.3382,0,23.3724228446237,25.04,1919,1920,11.8279569892473,72.0430107526882,16.1290322580645
"Bk-EF_31",40.64908,-73.946,250,10.2504,1.6664,0,0,32.2182,20.7854,35.0796,0,28.2449746046032,26.91,1923,1920,7.93650793650794,76.1904761904762,15.8730158730159
"Bk-EF_32",40.65162016,-73.95201341,250,12.1324,0.7718,0,0,44.2685,13.0432,29.7841,0,30.8284903123684,33.635,1929,1931,3.94736842105263,76.3157894736842,19.7368421052632
"Bk-EF_33",40.65242,-73.9449,250,24.4339,4.4608,0,0,32.1233,13.4377,25.5443,0,23.40099512625,24.205,1918,1920,13.6363636363636,73.8636363636364,12.5
"Bk-EF_34",40.650811,-73.951265,250,16.3336,1.0186,0,0,46.6689,8.9452,27.0337,0,29.4473204184286,32.09,1926,1928,15.7142857142857,80,4.28571428571429
"Bk-EF_35",40.64673764,-73.95123356,250,11.7436,4.6326,0,0,30.762,18.0202,34.8416,0,26.4561714615179,27.885,1935,1920,20.5357142857143,67.8571428571429,11.6071428571429
"Bk-EN_01",40.67066565,-73.89459381,250,17.1219,14.4539,2.6721,0,26.478,11.6558,27.6183,0,29.7888524590164,28.31,1932,1910,4.91803278688525,85.2459016393443,9.83606557377049
"Bk-EN_02",40.67069052,-73.89468136,250,16.7803,14.9643,2.6721,0,25.0097,13.3042,27.2694,0,29.7512962962963,28.56,1931,1910,5.55555555555556,83.3333333333333,11.1111111111111
"Bk-EN_03",40.66715104,-73.89453558,250,14.4582,3.1798,0,0,39.1246,15.6298,27.6076,0,32.4209676689091,30.96,1928,1901,1.81818181818182,92.7272727272727,5.45454545454545
"Bk-EN_05",40.67163,-73.897245,250,3.5191,1.377,0,0,40.917,20.0925,34.0944,0,28.3030072536842,23.65,1947,1930,10.5263157894737,57.8947368421053,31.578947368421
"Bk-EN_06",40.66976896,-73.89327931,250,14.7153,7.1287,0,0,31.376,14.7281,32.0519,0,28.5562962962963,27.02,1947,1930,7.40740740740741,88.8888888888889,3.7037037037037
"Bk-EN_08",40.66722786,-73.89668738,250,12.1452,3.8843,0,0,26.2622,12.4659,45.2424,0,61.67,59.85,1963,1971,0,0,100
"Bk-EN_09",40.6728091,-73.89622692,250,12.8698,3.8594,0,0,32.3186,18.583,32.3692,0,32.4869639531818,30.466013685,1934,1930,9.09090909090909,68.1818181818182,22.7272727272727
"Bk-EN_11",40.669374,-73.895751,250,11.5341,3.3374,0,0,34.9501,22.8942,27.2842,0,34.6206376709615,30.66,1938,1930,7.69230769230769,80.7692307692308,11.5384615384615
"Bk-EN_12",40.67048138,-73.89612353,250,13.1742,4.6693,0,0,29.5723,19.7105,32.8737,0,40.054234495,31.58,1952,1930,9.09090909090909,59.0909090909091,31.8181818181818
"Bk-EN_13",40.66846653,-73.89593926,250,7.0315,2.489,0,0,32.6041,12.4803,45.3951,0,35.2322222222222,27.84,1973,1999,3.7037037037037,62.962962962963,33.3333333333333
"Bk-EN_14",40.667412,-73.894844,250,13.9907,2.5619,0,0,35.49,20.1415,27.8159,0,33.2489655172414,31.675,1931,1910,0,91.3793103448276,8.62068965517241
"Bk-EN_15",40.66865332,-73.88963494,250,29.5202,6.4631,0,0,26.6876,12.6513,24.6778,0,24.8063095238095,25.45,1937,1930,8.33333333333333,84.5238095238095,7.14285714285714
"Bk-EN_16",40.66812999,-73.89314706,250,23.0542,9.5131,0,0,23.8947,13.812,29.726,0,28.39084327175,27.43,1957,1990,2.5,96.25,1.25
"Bk-EN_17",40.672347,-73.89800134,250,2.8987,0.6936,0,0,31.6782,17.5989,47.1306,0,25.5971423928571,23.43,1955,1962,28.5714285714286,57.1428571428571,14.2857142857143
"Bk-EN_18",40.66855623,-73.88826994,250,21.4678,13.0014,0,0,25.0419,9.6016,30.8873,0,25.8276435373684,25.99,1976,1989,2.63157894736842,93.421052631579,3.94736842105263
"Bk-EN_19",40.666837,-73.890456,250,22.8978,4.1543,0,0,27.847,13.3501,31.7508,0,23.3458658789655,26.42,1908,1901,25.2873563218391,67.816091954023,6.89655172413793
"Bk-EN_20",40.67197888,-73.89470775,250,13.5746,11.7907,0,0,24.095,14.9373,35.6024,0,34.6923529411765,31.49,1927,1930,11.7647058823529,70.5882352941177,17.6470588235294
"Bk-EN_21",40.670224,-73.889149,250,20.3209,14.1656,0,0,23.5049,13.8393,28.1693,0,27.1048815489474,26.21,1955,1984,1.31578947368421,97.3684210526316,1.31578947368421
"Bk-EN_22",40.67159155,-73.88930114,250,21.5917,12.4237,0,0,20.7836,12.932,32.269,0,25.4397183098592,25.78,1960,1990,5.63380281690141,91.5492957746479,2.8169014084507
"Bk-EN_23",40.67149287,-73.89276601,250,16.2071,3.0332,0,0,44.087,12.0738,24.5989,0,30.80640625,29.275,1939,1930,6.25,89.0625,4.6875
"Bk-EN_25",40.66982269,-73.89169566,250,24.9555,7.085,0,0,27.1639,13.7691,27.0265,0,28.4940155497727,27.92,1936,1930,2.27272727272727,95.4545454545455,2.27272727272727
"Bk-EN_26",40.66648717,-73.89148494,250,13.3448,2.9387,0,0,34.9905,14.2792,34.4468,0,25.6669981087671,26.66,1910,1901,23.2876712328767,69.8630136986301,6.84931506849315
"Bk-EN_27",40.672717,-73.889872,250,11.1196,5.6275,0,0,32.3144,18.7032,32.2353,0,28.9659442025758,27.285,1949,1935,7.57575757575758,81.8181818181818,10.6060606060606
"Bk-EN_28",40.67241223,-73.89282855,250,17.4255,4.5761,0,0,36.4423,17.3766,24.1795,0,30.114604207069,29.755,1930,1930,8.62068965517241,82.7586206896552,8.62068965517241
"Bk-EN_29",40.67344094,-73.89149665,250,21.7088,6.988,0,0,26.1474,13.5533,31.6025,0,30.0981935088889,27.66,1966,1970,4.44444444444444,75.5555555555556,20
"Bk-EN_30",40.669412,-73.891384,250,27.0905,7.0471,0,0,29.1827,12.5543,24.1254,0,27.438219264421,26.65,1945,1930,3.1578947368421,94.7368421052632,2.10526315789474
"Bk-EN_31",40.67268689,-73.89098562,250,17.4035,3.1671,0,0,30.9241,18.5857,29.9196,0,31.1836694322951,27.97,1945,1935,6.55737704918033,73.7704918032787,19.672131147541
"Bk-EN_32",40.66968565,-73.89039858,250,23.9658,3.618,0,0,36.107,13.4636,22.8456,0,27.4097007683146,26.21,1929,1930,1.12359550561798,96.6292134831461,2.24719101123596
"Bk-EN_33",40.66786334,-73.88993316,250,39.6727,6.8721,0,0,18.9994,8.1649,26.2909,0,21.16,24.7,1910,1901,25.3968253968254,63.4920634920635,11.1111111111111
"Bk-EN_34",40.67207008,-73.89100477,250,21.4025,3.7517,0,0,31.3547,17.2898,26.2013,0,29.7926693783333,27.715,1937,1930,4.76190476190476,85.7142857142857,9.52380952380952
"Bk-EN_35",40.67382393,-73.89201301,250,18.7531,5.4393,0,0,25.3713,15.5145,34.9218,0,26.0974905363014,26.61,1948,1930,13.6986301369863,79.4520547945205,6.84931506849315
"Bk-SH_01",40.68453947,-73.92554481,250,22.1476,2.5921,0,0,36.759,11.3678,27.1335,0,34.3196401363636,33.96,1901,1899,1.01010101010101,92.9292929292929,6.06060606060606
"Bk-SH_03",40.68207336,-73.93181306,250,31.8027,2.2476,0,0,31.6782,11.4579,22.8136,0,40.0148949980488,41.2,1891,1892,2.4390243902439,36.5853658536585,60.9756097560976
"Bk-SH_04",40.68404929,-73.92979316,250,20.9635,1.0796,0,0,38.6455,14.4791,24.8323,0,36.9184042553191,35.96,1899,1892,2.12765957446809,62.7659574468085,35.1063829787234
"Bk-EF_19",40.64832903,-73.94548179,250,15.1445,2.3511,0,0,43.1106,7.2942,32.0996,0,28.66945331675,28.22,1929,1920,10,70,20
"Bk-EN_02",40.66762789,-73.896234,250,7.4759,4.0055,0,0,26.8042,17.0062,44.7082,0,41.7876923076923,34.52,1967,1973,0,57.6923076923077,42.3076923076923
"Bk-EN_18",40.66819894,-73.88817886,250,20.6278,13.3654,0,0,24.9049,8.1628,32.9391,0,25.0743713706383,24.935,1979,1989,2.12765957446809,96.8085106382979,1.06382978723404
"Bk-EN_20",40.67200724,-73.89451595,250,15.5755,11.4366,0,0,23.2931,15.5824,34.1124,0,35.3065,35.25,1929,1930,10,70,20
"Bk-EN_21",40.67046997,-73.88740215,250,16.2169,24.5403,2.1742,0,16.5005,15.3031,25.265,0,32.6257692307692,34.32,1970,1983.5,0,96.1538461538462,3.84615384615385
"Bx-HP_35",40.80928641,-73.88407923,250,2.943,1.3188,0,0,37.8873,24.0973,33.7536,0,15.9409862318182,15.67,1947,1931,63.6363636363636,27.2727272727273,9.09090909090909
"Bx-MH_08",40.84998929,-73.90942985,250,15.2035,1.9792,0,0,34.5526,10.5927,36.612,1.06,44.155342810303,37.27,1928,1925,3.03030303030303,51.5151515151515,45.4545454545455
"Bx-MH_11",40.85245342,-73.90616186,250,15.2338,0.7118,0,0,40.3563,13.2991,30.399,0,48.669511004186,40.88,1928,1919,6.97674418604651,39.5348837209302,53.4883720930233
"Bx-MH_17",40.85195,-73.915416,250,12.5374,1.8561,0,0,33.156,15.7945,36.656,0,35.558691666,28.595652615,1921,1920,0,77.5,22.5
"Bx-MH_35",40.85210688,-73.91225626,250,18.9348,5.3754,0,0,33.1647,11.9872,30.5379,0,32.7718651278,30.44101904,1926,1920,10,64,26
"M-CH_10",40.80356815,-73.94528093,250,39.508,11.8514,0.7459,0,20.5539,10.6353,16.7055,0,54.18908388875,44.91,1905,1899,0,22.5,77.5
"Q-CH_26",40.69957777,-73.73875976,250,11.4558,28.6163,0,0,19.2662,10.6265,30.0352,0,18.0370004611111,21.34688692,1942,1942.5,48.1481481481481,50.9259259259259,0.925925925925926
